chr_contig_2290	-
chr_contig_2454	-
chr_contig_2453	-
chr_contig_939	+
chr_contig_3707	-
chr_contig_1546	-
chr_contig_3632	-
chr_contig_2101	-
chr_contig_2066	-
chr_contig_3827	-
chr_contig_2563	-
chr_contig_1832	-
chr_contig_1304	-
chr_contig_2603	-
chr_contig_3839	-
chr_contig_4306	-
chr_contig_3096	-
chr_contig_1460	-
chr_contig_4403	-
chr_contig_3044	-
chr_contig_1683	-
chr_contig_1689	-
chr_contig_3739	-
chr_contig_3692	-
chr_contig_1897	-
chr_contig_39	-
chr_contig_523	-
chr_contig_2179	-
chr_contig_3861	-
chr_contig_3019	-
chr_contig_3989	-
chr_contig_3833	-
chr_contig_472	-
chr_contig_2847	-
chr_contig_1284	-
chr_contig_3914	-
chr_contig_2337	-
chr_contig_1933	-
chr_contig_1512	-
chr_contig_2733	-
chr_contig_290	-
chr_contig_2538	-
chr_contig_3091	-
chr_contig_3800	-
chr_contig_3327	-
chr_contig_3636	-
chr_contig_3478	-
chr_contig_4039	-
chr_contig_3606	-
chr_contig_2464	-
chr_contig_320	-
chr_contig_3973	-
chr_contig_597	-
chr_contig_76	-
chr_contig_383	-
chr_contig_2476	-
chr_contig_4683	-
chr_contig_2589	-
chr_contig_1120	-
chr_contig_619	-
chr_contig_288	-
chr_contig_4196	-
chr_contig_2891	-
chr_contig_2279	-
chr_contig_3490	-
chr_contig_2312	-
chr_contig_1927	-
chr_contig_4509	-
chr_contig_4222	-
chr_contig_953	-
chr_contig_2228	-
chr_contig_1961	-
chr_contig_2898	-
chr_contig_2488	-
chr_contig_808	-
chr_contig_809	-
chr_contig_4535	-
chr_contig_482	-
chr_contig_1358	-
chr_contig_1508	-
chr_contig_1510	-
chr_contig_264	-
chr_contig_3154	-
chr_contig_1200	-
chr_contig_1313	-
chr_contig_573	-
chr_contig_3846	-
chr_contig_2193	-
chr_contig_1423	-
chr_contig_1701	-
chr_contig_4069	-
chr_contig_2613	-
chr_contig_447	-
chr_contig_2628	-
chr_contig_716	-
chr_contig_2838	-
chr_contig_2965	-
chr_contig_912	+
chr_contig_913	-
chr_contig_183	-
chr_contig_3920	-
chr_contig_2900	-
chr_contig_395	-
chr_contig_397	-
chr_contig_394	-
chr_contig_387	-
chr_contig_635	-
chr_contig_309	-
chr_contig_728	-
chr_contig_2331	-
chr_contig_602	-
chr_contig_4700	-
chr_contig_2393	-
chr_contig_143	-
chr_contig_330	-
chr_contig_109	-
chr_contig_616	-
chr_contig_3540	-
chr_contig_3941	-
chr_contig_542	-
chr_contig_543	+
chr_contig_3475	-
chr_contig_2097	-
chr_contig_286	-
chr_contig_241	-
chr_contig_541	-
chr_contig_1103	-
chr_contig_3401	-
chr_contig_2144	-
chr_contig_104	-
chr_contig_2433	-
chr_contig_1710	-
chr_contig_1634	-
chr_contig_388	-
chr_contig_2790	-
chr_contig_670	-
chr_contig_2128	-
chr_contig_2236	-
chr_contig_1513	-
chr_contig_2356	-
chr_contig_2957	-
chr_contig_907	+
chr_contig_906	-
chr_contig_908	+
chr_contig_909	-
chr_contig_3517	-
chr_contig_235	-
chr_contig_1458	-
chr_contig_3735	-
chr_contig_504	-
chr_contig_856	-
chr_contig_957	-
chr_contig_3010	-
chr_contig_3487	-
chr_contig_639	-
chr_contig_3669	-
chr_contig_2148	-
chr_contig_2365	-
chr_contig_2316	-
chr_contig_3529	-
chr_contig_2038	-
chr_contig_1547	-
chr_contig_2761	-
chr_contig_653	-
chr_contig_1676	-
chr_contig_3098	-
chr_contig_3120	-
chr_contig_187	-
chr_contig_3852	-
chr_contig_749	+
chr_contig_750	+
chr_contig_2311	-
chr_contig_3338	-
chr_contig_506	-
chr_contig_1287	-
chr_contig_3769	-
chr_contig_1955	-
chr_contig_3359	-
chr_contig_1733	-
chr_contig_2326	-
chr_contig_1583	-
chr_contig_3423	-
chr_contig_3934	-
chr_contig_3904	-
chr_contig_4108	-
chr_contig_1489	-
chr_contig_1040	-
chr_contig_1511	-
chr_contig_3264	-
chr_contig_3452	-
chr_contig_2154	-
chr_contig_3319	-
chr_contig_124	-
chr_contig_1522	-
chr_contig_3587	-
chr_contig_3519	-
chr_contig_3767	-
chr_contig_4668	-
chr_contig_1311	-
chr_contig_2349	-
chr_contig_1549	-
chr_contig_1484	-
chr_contig_1074	-
chr_contig_3438	-
chr_contig_4395	-
chr_contig_1756	-
chr_contig_258	-
chr_contig_3469	-
chr_contig_306	-
chr_contig_3189	-
chr_contig_3705	-
chr_contig_37	-
chr_contig_2063	-
chr_contig_4476	-
chr_contig_3357	-
chr_contig_4545	-
chr_contig_1537	-
chr_contig_4120	-
chr_contig_3612	-
chr_contig_2988	-
chr_contig_2674	-
chr_contig_2675	-
chr_contig_386	-
chr_contig_3563	-
chr_contig_1911	-
chr_contig_1910	-
chr_contig_3049	-
chr_contig_2465	-
chr_contig_2192	-
chr_contig_1065	-
chr_contig_2404	-
chr_contig_1416	-
chr_contig_799	-
chr_contig_800	-
chr_contig_3971	-
chr_contig_134	-
chr_contig_2633	-
chr_contig_705	+
chr_contig_3798	-
chr_contig_2632	+
chr_contig_4288	-
chr_contig_991	+
chr_contig_3063	-
chr_contig_768	-
chr_contig_752	-
chr_contig_284	-
chr_contig_1266	-
chr_contig_3114	-
chr_contig_1768	-
chr_contig_2378	-
chr_contig_3590	-
chr_contig_3198	-
chr_contig_4611	-
chr_contig_2885	-
chr_contig_845	-
chr_contig_844	-
chr_contig_4070	-
chr_contig_1267	-
chr_contig_292	-
chr_contig_971	-
chr_contig_972	-
chr_contig_516	-
chr_contig_10	-
chr_contig_2037	-
chr_contig_2156	-
chr_contig_538	-
chr_contig_195	-
chr_contig_137	-
chr_contig_374	-
chr_contig_1660	-
chr_contig_422	-
chr_contig_421	-
chr_contig_420	-
chr_contig_2534	-
chr_contig_798	-
chr_contig_2800	-
chr_contig_261	-
chr_contig_669	-
chr_contig_873	-
chr_contig_2918	-
chr_contig_870	-
chr_contig_2247	-
chr_contig_464	-
chr_contig_2530	-
chr_contig_3840	-
chr_contig_1724	-
chr_contig_627	-
chr_contig_628	+
chr_contig_629	+
chr_contig_2406	+
chr_contig_630	+
chr_contig_2407	-
chr_contig_2075	-
chr_contig_2780	-
chr_contig_792	+
chr_contig_1382	-
chr_contig_786	-
chr_contig_1536	-
chr_contig_529	-
chr_contig_522	-
chr_contig_413	-
chr_contig_414	-
chr_contig_411	-
chr_contig_410	-
chr_contig_722	-
chr_contig_720	-
chr_contig_718	-
chr_contig_723	-
chr_contig_2034	-
chr_contig_962	-
chr_contig_961	-
chr_contig_3026	-
chr_contig_244	-
chr_contig_2215	-
chr_contig_2284	-
chr_contig_360	-
chr_contig_2878	-
chr_contig_580	-
chr_contig_581	-
chr_contig_208	-
chr_contig_24	-
chr_contig_1199	-
chr_contig_1573	-
chr_contig_1228	-
chr_contig_3537	-
chr_contig_1417	-
chr_contig_129	-
chr_contig_232	-
chr_contig_3250	-
chr_contig_781	-
chr_contig_209	-
chr_contig_135	-
chr_contig_3088	-
chr_contig_1111	-
chr_contig_1263	-
chr_contig_1089	-
chr_contig_1760	-
chr_contig_3110	-
chr_contig_1183	-
chr_contig_1124	+
chr_contig_307	+
chr_contig_1378	+
chr_contig_1252	-
chr_contig_1211	+
chr_contig_155	-
chr_contig_536	-
chr_contig_328	+
chr_contig_2669	+
chr_contig_740	-
chr_contig_114	+
chr_contig_243	+
chr_contig_101	+
chr_contig_194	+
chr_contig_9	-
chr_contig_474	+
chr_contig_3	+
chr_contig_618	+
chr_contig_210	+
chr_contig_285	+
chr_contig_338	+
chr_contig_2141	+
chr_contig_470	+
chr_contig_361	+
chr_contig_326	+
chr_contig_207	+
chr_contig_2910	+
chr_contig_1831	+
chr_contig_1024	+
chr_contig_1217	+
chr_contig_4402	+
chr_contig_2321	+
chr_contig_2546	+
chr_contig_520	+
chr_contig_3363	+
chr_contig_3362	+
chr_contig_1081	+
chr_contig_1301	+
chr_contig_1232	+
chr_contig_4422	+
chr_contig_4428	+
chr_contig_342	+
chr_contig_3170	+
chr_contig_1105	-
chr_contig_3318	+
chr_contig_97	-
chr_contig_1123	+
chr_contig_1542	+
chr_contig_4109	+
chr_contig_2846	+
chr_contig_2845	+
chr_contig_2700	+
chr_contig_4213	+
chr_contig_2120	+
chr_contig_2150	+
chr_contig_1038	+
chr_contig_1150	+
chr_contig_141	-
chr_contig_142	+
chr_contig_3240	+
chr_contig_89	+
chr_contig_391	-
chr_contig_1827	+
chr_contig_3746	+
chr_contig_3062	+
chr_contig_4286	+
chr_contig_2267	+
chr_contig_3274	+
chr_contig_1227	+
chr_contig_1797	+
chr_contig_1042	+
chr_contig_1290	-
chr_contig_1164	-
chr_contig_1467	-
chr_contig_4336	-
chr_contig_1746	-
chr_contig_1633	+
chr_contig_1324	+
chr_contig_1253	+
chr_contig_1277	+
chr_contig_1493	-
chr_contig_3197	+
chr_contig_1352	+
chr_contig_1593	+
